Tipo,Endereço,Área,Preço,Etiqueta,Código Viva Real
Compra,"Rua Hermantino Coelho, 595 - Mansões Santo Antônio, Campinas - SP",87,R$ 668.000,-,2552902731
Compra,"Avenida Washington Luís - Parque Prado, Campinas - SP",47,R$ 255.020,-,2566596062
Compra,"Rua Zerillo Pereira Lopes - Parque Alto Taquaral, Campinas - SP",158,R$ 1.390.000,-,2558408869
Compra,"Avenida Governador Pedro de Toledo, 442 - Bonfim, Campinas - SP",56,R$ 340.000,-,2573180812
Compra,"Swiss Park, Campinas - SP",91,R$ 745.000,-,2563472810
Compra,"Jardim Nossa Senhora Auxiliadora, Campinas - SP",380,R$ 1.300.000,-,2568119608
Compra,"Loteamento Residencial Barão do Café, Campinas - SP",343,R$ 1.750.000,-,2554367997
Compra,"Rua Doutor José Inocêncio de Campos - Cambuí, Campinas - SP",156,R$ 1.300.000 Preço abaixo do mercado,-,2572708505
Compra,"Avenida Antonio Artioli - Swiss Park, Campinas - SP",200,R$ 1.890.000,-,2551684173
Compra,"Rua Álvaro Vilagelim, 31 - Vila Marieta, Campinas - SP",135,R$ 480.000,-,2558124667
Compra,"Rua Ferreira Penteado, 961 - Centro, Campinas - SP",68,R$ 650.000,-,2552615965
Compra,"Cambuí, Campinas - SP",145,R$ 1.800.000,-,2527294889
Compra,"Rua Ministro Oscar Saraiva, 130 - Jardim das Paineiras, Campinas - SP",75,R$ 609.996,-,2572552438
Compra,"Avenida Francisco Alfredo Júnior, 1 - Swiss Park, Campinas - SP",305,R$ 2.050.000,-,2572465360
Compra,"Residencial Parque da Fazenda, Campinas - SP",68,R$ 445.000,-,2573919528
Compra,"Jardim Amazonas, Campinas - SP",50,R$ 190.000,-,2574346239
Compra,"Avenida Brasil, 590 - Jardim Guanabara, Campinas - SP",170,R$ 1.177.000,-,2521679707
Compra,"Rua Salvador Bianchi, 295 - Parque Xangrilá, Campinas - SP",100,R$ 880.000,-,2570423516
Compra,"Rua Doutor Arnaldo de Carvalho - Jardim Chapadão, Campinas - SP",75,R$ 400.000 Preço abaixo do mercado,-,2555286416
Compra,"Rua Doutor Ruy Vicente de Mello, 676 - Barão Geraldo, Campinas - SP",239,R$ 5.000 /mês R$ 950.000,-,2571054301
Compra,"Vila Lunardi, Campinas - SP",53,R$ 1.100 /mês R$ 250.000,-,2573101451
Compra,"Rua Odila Maria de Andrade, 18 - Jardim Mercedes, Campinas - SP",125,R$ 244.000 Preço abaixo do mercado,-,2571124907
Compra,"Rua São Salvador - Taquaral, Campinas - SP",155,R$ 2.875.000,-,2560055832
Compra,"Rua Santa Rita do Passa Quatro, 121 - Jardim Nova Europa, Campinas - SP",42,R$ 210.000,-,2558534272
Compra,"Avenida Maria Emília Alves dos Santos de Ângelis, 774 - Parque Prado, Campinas - SP",109,R$ 850.000 Preço abaixo do mercado,-,2569347314
Compra,"Rua Regina Nogueira, 120 - Jardim São Gabriel, Campinas - SP",50,R$ 265.000,-,2572257404
Compra,"Parque Taquaral, Campinas - SP",390,R$ 15.000 /mês R$ 1.850.000,-,2548845976
Compra,"Jardim São Domingos, Campinas - SP",214,R$ 180.000,-,2568084043
Compra,"Rua Bernardo José Sampaio, 339 - Botafogo, Campinas - SP",56,R$ 500 /mês R$ 250.000,-,2571752699
Compra,"Rua San Conrado, 149 - Loteamento Caminhos de San Conrado, Campinas - SP",200,R$ 950.000,-,2566850636
Compra,"Rua das Hortências - Chácara Primavera, Campinas - SP",100,R$ 730.000,-,2572482475
Compra,"Rua Benevides Gonçalves de Souza, 34 - Jardim Bassoli, Campinas - SP",50,R$ 72.000,-,2574370603
Compra,"Rua Otávio Machado, 160 - Taquaral, Campinas - SP",54,R$ 560.000,-,2556767321
Compra,"Avenida Doutor José Bonifácio Coutinho Nogueira, 380 - Jardim Madalena, Campinas - SP",240,R$ 14.996 /mês R$ 2.799.996,-,2564124690
Compra,"São Bernardo, Campinas - SP",64,R$ 450.000,-,2560476915
Compra,"Taquaral, Campinas - SP",275,R$ 990.000,-,2566819950
Compra,"Avenida Isaura Roque Quércia, 10 - Loteamento Residencial Entre Verdes Sousas, Campinas - SP",1331,R$ 930.000,-,2573101201
Compra,"Avenida Doutor Hermann da Cunha Canto, 299 - Jardim Eulina, Campinas - SP",105,R$ 475.000,-,2570467673
Compra,"Rua Doutor Oswaldo Cruz - Taquaral, Campinas - SP",82,R$ 920.000,-,2568084658
Compra,"Rua Manoel Soares da Rocha - Loteamento Residencial Barão do Café, Campinas - SP",380,R$ 8.000 /mês R$ 1.980.000,-,2565163489
Compra,"Rua General Osório, 1268 - Centro, Campinas - SP",85,R$ 200.000 Preço abaixo do mercado,-,2568631623
Compra,"Rua Padre Almeida - Cambuí, Campinas - SP",68,R$ 275.000 Preço abaixo do mercado,-,2556087823
Compra,"Bonfim, Campinas - SP",64,R$ 545.000,-,2572486371
Compra,"Jardim Guanabara, Campinas - SP",50,R$ 900 /mês R$ 299.000,-,2550432172
Compra,"Rua Professora Iamara Cristina Viel Ribeiro - Parque Aeroporto, Campinas - SP",500,R$ 155.000,-,2566820039
Compra,"Rua Professor Antônio Nogueira Braga, 107 - Fazenda Santa Cândida, Campinas - SP",76,R$ 509.900,-,2567545412
Compra,"Rua Ministro Oscar Saraiva, 181 - Jardim das Paineiras, Campinas - SP",100,R$ 800.000,-,2570558866
Compra,"Bosque, Campinas - SP",80,R$ 1.200 /mês R$ 400.000,-,2525645663
Compra,"Rua Olavo Bilac, 459 - Cambuí, Campinas - SP",95,R$ 540.000 Preço abaixo do mercado,-,2565398501
Compra,"Rua Hermantino Coelho - Mansões Santo Antônio, Campinas - SP",69,R$ 476.000,-,2562330098
Compra,"Loteamento Alphaville Campinas, Campinas - SP",137,R$ 4.800 /mês R$ 1.160.000,-,2552845582
Compra,"Rua Louis Pasteur, 75 - Parque Alto Taquaral, Campinas - SP",240,R$ 1.469.900,-,2558570386
Compra,"Rua Ferreira Penteado, 961 - Cambuí, Campinas - SP",67,R$ 475.000 Preço abaixo do mercado,-,2571276634
Compra,"Rua Francisco Otaviano, 60 - Castelo, Campinas - SP",50,R$ 230.000,-,2547735049
Compra,"Parque das Flores, Campinas - SP",136,R$ 1.030.000,-,2570703119
Compra,"Parque Xangrilá, Campinas - SP",80,R$ 950.000,-,2545478704
Compra,"Rua Professora Maria Pilar Bórgia, 215 - Vila Carminha, Campinas - SP",49,R$ 230.000,-,2568374404
Compra,"Rua 1 - ALPHAVILLE DOM PEDRO RESIDENCIAL 3, Campinas - SP",319,R$ 3.200.000,-,2569193399
Compra,"Rua Doutor Guilherme da Silva, 397 - Cambuí, Campinas - SP",243,R$ 1.500.000,-,2573809999
Compra,"Rua Lucia Ribeiro do Valle Nogueira, 210 - Sousas, Campinas - SP",1271,R$ 665.000,-,2570509210
Compra,"Rua Luiz Otávio, 2245 - Mansões Santo Antônio, Campinas - SP",94,R$ 1.349.000,-,2557746447
Compra,"Rua Gustavo Teixeira - Jardim Londres, Campinas - SP",230,R$ 499.000,-,2554256942
Compra,"Rua Francisco Bueno Lacerda - Jardim Dom Vieira, Campinas - SP",59,R$ 239.000,-,2569042939
Compra,"Chácara Primavera, Campinas - SP",130,R$ 850.000,-,2522546407
Compra,"Rua Santa Rita do Passa Quatro, 175 - Parque Prado, Campinas - SP",54,R$ 272.690,-,2568470562
Compra,"Rua Dona Licínia Teixeira de Sousa - Vila Proost de Souza, Campinas - SP",153,R$ 2.900 /mês R$ 555.000,-,2567523128
Compra,"Vila dos Plátanos, Campinas - SP",426,R$ 2.200.000,-,2569107196
Compra,"Avenida Nélsia Vannucci - Parque Prado, Campinas - SP",63,R$ 410.000,-,2572482177
Compra,"Rua Luiz de Paula - Parque Jatibaia, Campinas - SP",64,R$ 398.000,-,2564085184
Compra,"Rua Gaetano Biondi, 0 - Swiss Park, Campinas - SP",650,R$ 795.000,-,2574272359
Compra,"Sousas, Campinas - SP",1365,R$ 590.000,-,2572187516
Compra,"Estrada Municipal dos Aveiros, 1144 - Jardim Andorinhas, Campinas - SP",1500,R$ 1.500.000,-,2573694318
Compra,"Chácara Primavera, Campinas - SP",102,R$ 680.000 Preço abaixo do mercado,-,2562839079
Compra,"Rua Orlindo Marçal Oliveira Valle, 129 - Jardim Do Lago Continuacao, Campinas - SP",45,R$ 150.000,-,2562307106
Compra,"Avenida Professor Adelar Mates, 172 - Loteamento Residencial Barão do Café, Campinas - SP",800,R$ 6.500.000,-,2489603746
Compra,"Rua Barreto Leme, 1887 - Cambuí, Campinas - SP",133,R$ 869.996,-,2564124308
Compra,"Parque Fazendinha, Campinas - SP",57,R$ 265.900,-,2513266911
Compra,"Avenida Recanto das Araucárias, 100 - Sousas, Campinas - SP",686,R$ 960.000,-,2566251713
Compra,"Rua Nuno Álvares Pereira, 411 - Vila Nogueira, Campinas - SP",178,R$ 740.000,-,2567507226
Compra,"Rua do Parque, 141 - Parque Nova Campinas, Campinas - SP",450,R$ 1.600.000,-,2569112577
Compra,"Rua Heitor Penteado, km11 - Joaquim Egídio, Campinas - SP",70,R$ 1.600.000,-,2568679090
Compra,"Alphaville Dom Pedro, Campinas - SP",225,R$ 15.000 /mês R$ 2.400.000,-,2558008567
Compra,"Rua São Pedro, 198 - Cambuí, Campinas - SP",170,R$ 800.000,-,2574081389
Compra,"Residencial Vitoria Ropole Barao Geraldo, Campinas - SP",106,R$ 550.000,-,2499570453
Compra,"Jardim Santa Rosa, Campinas - SP",57,R$ 189.900,-,2568221377
Compra,"Rua Luiz Otávio - Mansões Santo Antônio, Campinas - SP",73,R$ 955.000,-,2567994976
Compra,"Rua Luiz Otávio, 2001 - Fazenda Santa Cândida, Campinas - SP",53,R$ 320.000,-,2554883483
Compra,"Parque Itália, Campinas - SP",48,R$ 310.000,-,2565939719
Compra,"Jardim Magnólia, Campinas - SP",56,R$ 245.000,-,2573494624
Compra,"Jardim Nossa Senhora Auxiliadora, Campinas - SP",55,R$ 250.000,-,2548578777
Compra,"Rua Francisco Pereira Coutinho - Taquaral, Campinas - SP",110,R$ 700.000,-,2552022062
Compra,"Rua Tiradentes, 1025 - Vila Itapura, Campinas - SP",96,R$ 2.200 /mês R$ 480.000,-,2566990232
Compra,"Avenida Marechal Rondon, 700 - Jardim Chapadão, Campinas - SP",33,R$ 1.500 /mês R$ 350.000,-,2566263573
Compra,"Jardim Santa Genebra, Campinas - SP",161,R$ 835.000,-,2569450178
Compra,"Rua Antônio Lapa, 118 - Cambuí, Campinas - SP",139,R$ 1.498.055,-,2543081003
Compra,"Bosque, Campinas - SP",48,R$ 200.000,-,2550121856
Compra,"Avenida Coaciara - Parque Dom Pedro II, Campinas - SP",57,R$ 200.000,-,2561256132
Compra,"Rua Monte Aprazível, 847 - Chácara da Barra, Campinas - SP",127,R$ 910.000,-,2565199902
Compra,"Rua San Conrado, 415 - Loteamento Caminhos de San Conrado, Campinas - SP",600,R$ 480.000,-,2573926941
Compra,"Avenida Engenheiro Luiz Antônio Laloni, 321 - Bosque das Palmeiras, Campinas - SP",330,R$ 1.200.000,-,2571257707
Compra,"Rua Moacir Tramarin - Jardim Santa Maria, Campinas - SP",416,R$ 260.000,-,2570828669
Compra,"Jardim das Paineiras, Campinas - SP",81,R$ 700.000,-,2559901953
Compra,"Loteamento Alphaville Campinas, Campinas - SP",550,R$ 3.800.000,-,2565896373
Compra,"Rua Alberto Faria, 150 - Jardim Brasil, Campinas - SP",67,R$ 699.000,-,2572726434
Compra,"Vila Industrial, Campinas - SP",160,R$ 450.000,-,2556532322
Compra,"Cambuí, Campinas - SP",148,R$ 8.600 /mês R$ 2.000.000,-,2565719121
Compra,"Vila Miguel Vicente Cury, Campinas - SP",123,R$ 240.000 Preço abaixo do mercado,-,2573904578
Compra,"Rua Engenheiro Augusto de Figueiredo, 437 - Vila Progresso, Campinas - SP",87,R$ 590.000,-,2553437495
Compra,"Parque Prado, Campinas - SP",203,R$ 4.500 /mês R$ 850.000,-,2529852340
Compra,"Rua Erasmo Braga, 313 - Bonfim, Campinas - SP",75,R$ 1.400 /mês R$ 420.000,-,2573124820
Compra,"Avenida Júlio de Mesquita, 930 - Cambuí, Campinas - SP",533,R$ 2.490.000 Preço abaixo do mercado,-,2574275377
Compra,"Jardim Nova Europa, Campinas - SP",60,R$ 265.000,-,2567238181
Compra,"Rua Viles De France, 165 - Ville Sainte Helene, Campinas - SP",333,R$ 2.750.000,-,2489536493
Compra,"Parque Industrial, Campinas - SP",82,R$ 670.000,-,2563176171
Compra,"Barão Geraldo, Campinas - SP",170,R$ 890.000,-,2564890807
Compra,"Rua Barreto Leme, 1202 - Centro, Campinas - SP",38,R$ 110.000,-,2572404218
Compra,"Avenida Rotary, 155 - Jardim das Paineiras, Campinas - SP",82,R$ 568.000,-,2558006760
Compra,"Swift, Campinas - SP",73,R$ 245.000,-,2560276711
Compra,"Cambuí, Campinas - SP",45,R$ 405.000,-,2569106165
Compra,"Avenida Wellman Galvão de França Rangel, 798 - Swiss Park, Campinas - SP",222,R$ 1.150.000,-,2538097136
Compra,"Rua Maria Monteiro, 1721 - Cambuí, Campinas - SP",142,R$ 695.000 Preço abaixo do mercado,-,2499911481
Compra,"Rua Paulo Vanzolini, 5 - Loteamento Residencial Pedra Alta Sousas, Campinas - SP",1000,R$ 880.730,-,2542485787
Compra,"Parque Jambeiro, Campinas - SP",257,R$ 215.000,-,2572826273
Compra,"Avenida Nélsia Vannucci, 43 - Parque Prado, Campinas - SP",63,R$ 399.999,-,2571178253
Compra,"Rua Doutor João Arruda - Jardim Chapadão, Campinas - SP",68,R$ 340.000,-,2567961465
Compra,"Rua Doutor Guilherme da Silva, 299 - Cambuí, Campinas - SP",72,R$ 3.700 /mês R$ 530.000,-,2558939997
Compra,"Rua Emerson José Moreira - Chácara Primavera, Campinas - SP",70,R$ 490.000,-,2567963698
Compra,"Rua Coronel Quirino, 350 - Cambuí, Campinas - SP",115,R$ 770.000,-,2565515693
Compra,"Avenida Araçá, 307 - Loteamento Alphaville Campinas, Campinas - SP",1200,R$ 15.900.000,-,2572700843
Compra,"Jardim Conceição, Campinas - SP",160,R$ 470.000,-,2556641226
Compra,"Jardim Nova Europa, Campinas - SP",58,R$ 350.000,-,2572584336
Compra,"Rua Saint Tropez, 447 - Ville Sainte Helene, Campinas - SP",356,R$ 3.800.000,-,2569140334
Compra,"Jardim Brasil, Campinas - SP",112,R$ 750.000,-,2573781187
Compra,"Rua Lotário Novaes, 244 - Taquaral, Campinas - SP",228,R$ 899.000 Preço abaixo do mercado,-,2556517864
Compra,"Vila Santa Isabel, Campinas - SP",278,R$ 580.000 Preço abaixo do mercado,-,2568670485
Compra,"Jardim Brasil, Campinas - SP",295,R$ 4.200 /mês R$ 990.000,-,2572385786
Compra,"Rua Hermantino Coelho, 299 - Mansões Santo Antônio, Campinas - SP",80,R$ 480.000,-,2527281431
Compra,"Avenida Dermival Bernardes Siqueira, 001 - Swiss Park, Campinas - SP",217,R$ 1.490.000 Preço abaixo do mercado,-,2573639207
Compra,"Rua Leonilda Bassan Bolini - Swiss Park, Campinas - SP",248,R$ 2.190.000,-,2549877122
Compra,"Alameda dos Ibiscos, 245 - Sítios de Recreio Gramado, Campinas - SP",667,R$ 15.000 /mês R$ 6.000.000,-,2573833590
Compra,"Rua Doutor Antônio de Arruda Camargo, 225 - Nova Campinas, Campinas - SP",120,R$ 1.330.000,-,2534657484
Compra,"Rua Barão de Atibaia - Vila Itapura, Campinas - SP",88,R$ 859.000,-,2566723300
Compra,"Rua Coronel Quirino - Cambuí, Campinas - SP",90,R$ 349.900 Preço abaixo do mercado,-,2530152873
Compra,"Rua José Benedito Gregôrio - Parque Fazendinha, Campinas - SP",51,R$ 230.000,-,2570763966
Compra,"Avenida Oswaldo Von Zuben, 2101 - Parque da Hípica, Campinas - SP",91,R$ 750.000,-,2562705259
Compra,"Rua Padre José Teixeira, 77 - Cambuí, Campinas - SP",145,R$ 1.100.000,-,2564550826
Compra,"Rua Alberto Cavalcanti - Parque Jambeiro, Campinas - SP",256,R$ 1.590.000,-,2550301912
Compra,"Rua Azarias de Melo, 380 - Taquaral, Campinas - SP",204,R$ 1.398.000 Preço abaixo do mercado,-,2569059120
Compra,"Rua Doutor Guilherme da Silva, 172 - Cambuí, Campinas - SP",48,R$ 900 /mês R$ 400.000,-,2572403424
Compra,"Avenida Marechal Juarez Távora - Jardim Paulicéia, Campinas - SP",51,R$ 310.000,-,2572482180
Compra,"Avenida Dermival Bernardes Siqueira - Swiss Park, Campinas - SP",246,R$ 1.450.000 Preço abaixo do mercado,-,2543251680
Compra,"Rua Abel José Bonomi - Vila Santa Isabel, Campinas - SP",90,R$ 630.000,-,2552396674
Compra,"Avenida Dermival Bernardes Siqueira - Swiss Park, Campinas - SP",259,R$ 2.080.000,-,2551888201
Compra,"Jardim Monte Belo I, Campinas - SP",144,R$ 450.000,-,2568674320
Compra,"Rua Doutor Antônio da Costa Carvalho, 302 - Cambuí, Campinas - SP",145,R$ 1.550.000,-,2572210249
Compra,"Avenida Francisco de Paula Oliveira Nazareth, 260 - Parque Industrial, Campinas - SP",100,R$ 1.100 /mês R$ 350.000,-,2551982677
Compra,"Avenida Coronel Silva Teles, 294 - Cambuí, Campinas - SP",196,R$ 1.590.000,-,2541829732
Compra,"Rua Barão de Jaguara - Centro, Campinas - SP",102,R$ 350.000,-,2565779286
Compra,"Avenida Francisco Glicério, 1249 - Centro, Campinas - SP",156,R$ 510.000,-,2573137288
Compra,"Rua Doutor Quirino, 1770 - Centro, Campinas - SP",58,R$ 1.200 /mês R$ 200.000,-,2569161311
Compra,"Avenida Maria Emília Alves dos Santos de Ângelis, 874 - Parque Prado, Campinas - SP",65,R$ 520.000,-,2571899617
Compra,"Rua Luiz Oliveira, 145 - Mansões Santo Antônio, Campinas - SP",145,R$ 1.280.000,-,2571145047
Compra,"Avenida da Saudade - Ponte Preta, Campinas - SP",81,R$ 394.000,-,2562330101
Compra,"Rua Jaime Sequier, 522 - Parque Taquaral, Campinas - SP",390,R$ 17.000 /mês R$ 1.650.000,-,2541957596
Compra,"Rua Heitor Ernesto Sartori, 730 - Santa Genebra, Campinas - SP",58,R$ 399.000,-,2558264292
Compra,"Avenida Dermival Bernardes Siqueira - Swiss Park, Campinas - SP",200,R$ 1.400.000,-,2574257081
Compra,"Rua Cabo Oscar Rossin - Sousas, Campinas - SP",400,R$ 1.490.000,-,2546206322
Compra,"Rua São Salvador, 220 - Jardim Belo Horizonte, Campinas - SP",120,R$ 1.300.000,-,2565420195
Compra,"Bosque, Campinas - SP",222,R$ 5.500 /mês R$ 1.400.000,-,2556761221
Compra,"Avenida Dermival Bernardes Siqueira, 2700 - Swiss Park, Campinas - SP",290,R$ 1.800.000,-,2571787019
Compra,"Vila Progresso, Campinas - SP",110,R$ 820.000,-,2574346138
Compra,"Barão Geraldo, Campinas - SP",705,R$ 3.300.000,-,2574350380
Compra,"Rua Eliseu Teixeira de Camargo, 333 - Sítios de Recreio Gramado, Campinas - SP",386,R$ 1.950.000,-,2573805716
Compra,"Avenida Deputado Luís Eduardo Magalhães, 2200 - Jardim Ouro Verde, Campinas - SP",149,R$ 81.314,-,2554100103
Compra,"Avenida Francisco Alfredo Júnior, 629 - Swiss Park, Campinas - SP",300,R$ 1.950.000,-,2562070524
Compra,"Rua Henrique Schroeder, 26 - Jardim Belo Horizonte, Campinas - SP",69,R$ 630.000,-,2573516745
Compra,"Rua Benedita Amaral Pinto, 680 - Jardim Santa Genebra, Campinas - SP",54,R$ 330.000,-,2569159181
Compra,"Rua Doutor Antônio Augusto de Almeida, n/a - Barão Geraldo, Campinas - SP",254,R$ 950.000,-,2543582410
Compra,"Rua Barata Ribeiro, 160 - Vila Itapura, Campinas - SP",50,R$ 205.000 Preço abaixo do mercado,-,2568632111
Compra,"Rua Monsenhor Agnaldo José Gonçalves - Vila Proost de Souza, Campinas - SP",65,R$ 680.000,-,2568068461
Compra,"Rua Vitoriano dos Anjos - Vila João Jorge, Campinas - SP",60,R$ 300.000,-,2573531052
Compra,"Cambuí, Campinas - SP",115,R$ 700.000,-,2565551053
Compra,"Rua Geraldo Sussolini - Jardim Ipaussurama, Campinas - SP",40,R$ 179.900,-,2571990720
Compra,"Rua Renê de Sousa Pereira - Jardim Chapadão, Campinas - SP",280,R$ 1.450.000,-,2573320518
Compra,"Rua Doutor Arnaldo de Carvalho, 708 - Jardim Chapadão, Campinas - SP",113,R$ 550.000 Preço abaixo do mercado,-,2572404207
Compra,"Rua Loja Maçônica Independente, 399 - Loteamento Residencial Novo Mundo, Campinas - SP",46,R$ 209.880,-,2558121240
Compra,"Rua Francisco Roberto Assumpção, 38 - Mansões Santo Antônio, Campinas - SP",120,R$ 463.000,-,2565286183
Compra,"Rua José de Campos Sales, 904 - Jardim Paraíso, Campinas - SP",234,R$ 1.150.000,-,2543501077
Compra,"Rodovia Dom Pedro I - Fazenda Santa Cândida, Campinas - SP",419,R$ 395.000,-,2567731351
Compra,"Rua João Lopes Vieira, 141 - Loteamento Residencial Vila Bella, Campinas - SP",87,R$ 770.000,-,2572716488
Compra,"Rua Boaventura do Amaral, 912 - Centro, Campinas - SP",90,R$ 260.000,-,2553412056
Compra,"Avenida Dermival Bernardes Siqueira, 001 - Swiss Park, Campinas - SP",400,R$ 35.000 /mês R$ 6.500.000,-,2552920631
Compra,"Rua Doutor Omar Simões Magro, 235 - Vila Industrial, Campinas - SP",75,R$ 1.300 /mês R$ 300.000,-,2566658209
Compra,"Rua Hildebrando Siqueira, 32 - Cambuí, Campinas - SP",65,R$ 620.000,-,2573753309
Compra,"Cambuí, Campinas - SP",85,R$ 1.280 /mês R$ 434.000,-,2563135887
Compra,"Rua Rosa Rotta Cappelette, 294 - Residencial Citta di Salerno, Campinas - SP",200,R$ 480.000 Preço abaixo do mercado,-,2556502705
Compra,"Jardim das Paineiras, Campinas - SP",167,R$ 1.790.000,-,2562195393
Compra,"Rua Coronel Quirino, 2162 - Cambuí, Campinas - SP",47,R$ 258.000,-,2563331605
Compra,"Avenida Isaura Roque Quércia, 10 - Loteamento Residencial Entre Verdes Sousas, Campinas - SP",1216,R$ 950.000,-,2573056058
Compra,"Rua Jasmim - Chácara Primavera, Campinas - SP",75,R$ 450.000,-,2551111585
Compra,"Cambuí, Campinas - SP",70,R$ 500.000,-,2557850555
Compra,"Rua Major Solon, 1 - Cambuí, Campinas - SP",400,R$ 6.000.000,-,2568555372
Compra,"Rua Benjamin Maluf, 459 - Jardim Carlos Lourenço, Campinas - SP",240,R$ 520.000 Preço abaixo do mercado,-,2557892351
Compra,"Rua dos Alfeneiros, 1171 - Jardim Madalena, Campinas - SP",597,R$ 2.490.000,-,2502174678
Compra,"Rua José Alexandrino Palazzo - Loteamento Residencial Barão do Café, Campinas - SP",490,R$ 2.199.900,-,2540239516
Compra,"Avenida José de Sousa Campos, 1470 - Chácara da Barra, Campinas - SP",1719,R$ 25.000.000,-,2561008364
Compra,"Avenida Dermival Bernardes Siqueira, 1874 - Swiss Park, Campinas - SP",284,R$ 7.900 /mês R$ 1.590.000,-,2569340231
Compra,"Rua Dublin, 300 - Residencial Estancia Eudoxia Barao Geraldo, Campinas - SP",304,R$ 2.900.000,-,2563444509
Compra,"Loteamento Residencial Barão do Café, Campinas - SP",402,R$ 2.000.000,-,2567401893
Compra,"Vila Costa e Silva, Campinas - SP",100,R$ 339.000,-,2546158078
Compra,"Rua Frei Antônio de Pádua, 1360 - Jardim Guanabara, Campinas - SP",148,R$ 450.000 Preço abaixo do mercado,-,2566699270
Compra,"Avenida da Saudade - Ponte Preta, Campinas - SP",90,R$ 330.000 Preço abaixo do mercado,-,2572482276
Compra,"Rua Paulo Vianna de Souza, 270 - Parque Residencial Vila União, Campinas - SP",52,R$ 1.000 /mês R$ 190.000,-,2543330798
Compra,"Rua Walter Teixeira Virgili, 48 - Jardim dos Oliveiras, Campinas - SP",100,R$ 399.900,-,2556121604
Compra,"Avenida José Pancetti, 915 - Vila Proost de Souza, Campinas - SP",72,R$ 445.000,-,2572232500
Compra,"Rua Professor Antônio Nogueira Braga, 36 - Fazenda Santa Cândida, Campinas - SP",90,R$ 780.000,-,2564752465
